index,query,gold_chunk_ids,hybrid_hit_at_1,hybrid_hit_at_5,base_rerank_hit_at_1,base_rerank_hit_at_5,finetuned_rerank_hit_at_1,finetuned_rerank_hit_at_5
657,Ceza Muhakemesi Kanunu madde 236 kapsamında ÜÇÜNCÜ KİTAP konusunda Ceza Muhakemesi Kanunu Madde 236 Mağdur şik yetçinin düzenlemesi nasıl açıklanır?,turkish_law_eski_5271_ceza_muhakemesi_kanunu_m236_p002,False,True,True,True,False,True
658,Türk Medenî Kanunu madde 748 kapsamında DÖRDÜNCÜ KİTAP konusunda Madde 748 Taşınmaz malikinin taşınmazını işletme iyileştirme taşınmazı düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m748,True,True,True,True,True,True
659,Türk Medenî Kanunu madde 742 kapsamında DÖRDÜNCÜ KİTAP konusunda Madde 742 Taşınmaz maliki üst taraftaki araziden kendi düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m742,True,True,True,True,True,True
660,Türk Medenî Kanunu madde 879 kapsamında DÖRDÜNCÜ KİTAP konusunda Madde 879 Muaccel sigorta tazminatı malike bütün rehinli düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m879,True,True,True,True,True,True
661,Türkiye Cumhuriyeti Anayasası madde 84 kapsamında ÜÇÜNCÜ KISIM konusunda Madde Değişik 1995 4121 İstifa eden milletvekilinin milletvekilliğinin düzenlemesi nasıl açıklanır?,turkish_law_eski_2709_turkiye_cumhuriyeti_anayasasi_m84,True,True,True,True,True,True
662,Türk Medenî Kanunu madde 258 kapsamında İKİNCİ KİTAP konusunda Madde 258 Eşler mal rejimi sözleşmesiyle sadece edinilmiş düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m258,True,True,True,True,True,True
663,Türk Medenî Kanunu madde 160 kapsamında İKİNCİ KİTAP konusunda Madde 160 Evlenmenin butlanı davasında yetki yargılama usulü düzenlemesi nasıl açıklanır (160) ?,turkish_law_eski_4721_turk_medeni_kanunu_m160_dup3,True,True,False,False,False,True
664,Türkiye Cumhuriyeti Anayasası madde 77 kapsamında ÜÇÜNCÜ KISIM konusunda Madde Değişik 2017 6771 Türkiye Büyük Millet Meclisi düzenlemesi nasıl açıklanır?,turkish_law_eski_2709_turkiye_cumhuriyeti_anayasasi_m77,False,True,True,True,False,True
665,Türk Medenî Kanunu madde 656 kapsamında ÜÇÜNCÜ KİTAP konusunda Madde 656 Taşınmazların bölünmelerine ilişkin kanun hükümleri saklıdır düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m656,True,True,True,True,True,True
666,Türk Medenî Kanunu madde 89 kapsamında BİRİNCİ KİTAP konusunda Madde Derneğin amacı kanuna ahl aykırı gelirse Cumhuriyet düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m89,True,True,True,True,True,True
667,Türk Medenî Kanunu madde 957 kapsamında DÖRDÜNCÜ KİTAP konusunda Madde 957 Emtiayı temsil eden kıymetli evrakın rehnedilmesiyle düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m957,True,True,True,True,True,True
668,Ceza Muhakemesi Kanunu madde 104 kapsamında BİRİNCİ KİTAP konusunda Madde 104 Soruşturma kovuşturma evrelerinin aşamasında şüpheli sanık düzenlemesi nasıl açıklanır?,turkish_law_eski_5271_ceza_muhakemesi_kanunu_m104,True,True,True,True,True,True
669,Ceza Muhakemesi Kanunu madde 180 kapsamında ÜÇÜNCÜ KİTAP konusunda Madde 180 Hastalık mal llük giderilmesi olanağı bulunmayan düzenlemesi nasıl açıklanır?,turkish_law_eski_5271_ceza_muhakemesi_kanunu_m180,False,True,True,True,True,True
670,Türkiye Cumhuriyeti Anayasası madde 130 kapsamında ÜÇÜNCÜ KISIM konusunda Madde 130 Çağdaş eğitim öğretim esaslarına dayanan düzen düzenlemesi nasıl açıklanır?,turkish_law_eski_2709_turkiye_cumhuriyeti_anayasasi_m130_p001,True,True,True,True,True,True
671,Türk Medenî Kanunu madde 397 kapsamında İKİNCİ KİTAP konusunda Madde 397 Kamu vesayeti vesayet makamı denetim makamından düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m397,True,True,True,True,True,True
672,Türk Medenî Kanunu madde 730 kapsamında DÖRDÜNCÜ KİTAP konusunda Madde 730 taşınmaz malikinin mülkiyet hakkını hakkın yasal düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m730,True,True,True,True,True,True
673,Ceza Muhakemesi Kanunu madde 161 kapsamında İKİNCİ KİTAP konusunda Ceza Muhakemesi Kanunu Madde 161 Cumhuriyet savcısının görev düzenlemesi nasıl açıklanır (161) ?,turkish_law_eski_5271_ceza_muhakemesi_kanunu_m161_p002,False,True,False,True,False,True
674,Türkiye Cumhuriyeti Anayasası madde 17 kapsamında İKİNCİ KISIM konusunda Madde Herkes yaşama maddi manevi varlığını koruma geliştirme düzenlemesi nasıl açıklanır?,turkish_law_eski_2709_turkiye_cumhuriyeti_anayasasi_m17,True,True,True,True,True,True
675,Türk Medenî Kanunu madde 115 kapsamında BİRİNCİ KİTAP konusunda Madde 115 İçişleri Bakanlığı Anayasada öngörülen llerde belirlenen düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m115,True,True,True,True,True,True
676,Türk Medenî Kanunu madde 47 kapsamında BİRİNCİ KİTAP konusunda Madde Başlıbaşına varlığı olmak üzere örgütlenmiş kişi toplulukları düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m47,True,True,True,True,True,True
677,Türk Borçlar Kanunu madde 67 kapsamında BİRİNCİ KISIM konusunda MADDE hayvanın bakımını yönetimini sürekli geçici üstlenen düzenlemesi nasıl açıklanır?,turkish_law_eski_6098_turk_borclar_kanunu_m67,True,True,True,True,True,True
678,Türk Borçlar Kanunu madde 196 kapsamında BİRİNCİ KISIM konusunda MADDE 196 Borçlunun yerine yenisinin geçmesi borcundan kurtarılması düzenlemesi nasıl açıklanır?,turkish_law_eski_6098_turk_borclar_kanunu_m196,True,True,True,True,True,True
679,Türk Medenî Kanunu madde 291 kapsamında İKİNCİ KİTAP konusunda Madde 291 Dava açma süresinin geçmesinden önce kocanın düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m291,True,True,True,True,True,True
680,Türk Borçlar Kanunu madde 292 kapsamında İKİNCİ KISIM konusunda MADDE 292 Bağışlayan bağışlananın kendisinden önce ölmesi durumunda düzenlemesi nasıl açıklanır?,turkish_law_eski_6098_turk_borclar_kanunu_m292,True,True,True,True,True,True
681,Türk Borçlar Kanunu madde 231 kapsamında İKİNCİ KISIM konusunda MADDE 231 Satıcı uzun süre üstlenmiş olmadıkça satılanın düzenlemesi nasıl açıklanır?,turkish_law_eski_6098_turk_borclar_kanunu_m231,True,True,True,True,True,True
682,Türk Medenî Kanunu madde 255 kapsamında İKİNCİ KİTAP konusunda Madde 255 Eşlerden birinin ölümü linde paylaşma konusu düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m255,True,True,True,True,True,True
683,Türk Medenî Kanunu madde 785 kapsamında DÖRDÜNCÜ KİTAP konusunda Madde 785 Lehine irtifak kurulan taşınmaz hakkın sağladığı düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m785,True,True,True,True,True,True
684,Ceza Muhakemesi Kanunu madde 265 kapsamında BEŞİNCİ KİTAP konusunda Madde 265 Cumhuriyet savcısı tarafından aleyhine kanun yoluna düzenlemesi nasıl açıklanır?,turkish_law_eski_5271_ceza_muhakemesi_kanunu_m265,True,True,True,True,True,True
685,Türk Medenî Kanunu madde 961 kapsamında DÖRDÜNCÜ KİTAP konusunda Madde 961 Özenli yönetim rehnedilmiş alacağın muacceliyetinin ihbarını düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m961,True,True,True,True,True,True
686,Türk Medenî Kanunu madde 595 kapsamında ÜÇÜNCÜ KİTAP konusunda Madde 595 Mirasbırakanın ölümünden sonra ele geçen vasiyetnamesinin düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m595,True,True,True,True,True,True
687,Türk Medenî Kanunu madde 966 kapsamında DÖRDÜNCÜ KİTAP konusunda Madde 966 Satış bedelinin rehinli alacak miktarından fazla düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m966,True,True,True,True,True,True
688,Türk Medenî Kanunu madde 25 kapsamında BİRİNCİ KİTAP konusunda Madde Davacı kimden saldırı tehlikesinin önlenmesini sürmekte saldırıya düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m25,True,True,True,True,True,True
689,Türk Medenî Kanunu madde 602 kapsamında ÜÇÜNCÜ KİTAP konusunda Madde 602 Vasiyet alacaklısının dava hakkı ölüme bağlı düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m602,True,True,True,True,True,True
690,Bilgi Edinme Hakkı Kanunu madde 9 kapsamında ÜÇÜNCÜ BÖLÜM konusunda Madde İstenen bilgi belgelerde gizlilik dereceli açıklanması yasaklanan düzenlemesi nasıl açıklanır?,turkish_law_eski_4982_bilgi_edinme_hakki_kanunu_m9,True,True,True,True,True,True
691,Türk Medenî Kanunu madde 85 kapsamında BİRİNCİ KİTAP konusunda Madde Yönetim kurulu derneğin yürütme temsil organıdır görevini düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m85,True,True,True,True,True,True
692,Türk Medenî Kanunu madde 633 kapsamında ÜÇÜNCÜ KİTAP konusunda Madde 633 Mirasbırakanın alacaklarını elde edemeyeceklerinden inandırıcı sebeplerle düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m633,True,True,True,True,True,True
693,Ceza Muhakemesi Kanunu madde 248 kapsamında ÜÇÜNCÜ KİTAP konusunda Ceza Muhakemesi Kanunu Madde 248 Zorlama amaçlı elkoyma düzenlemesi nasıl açıklanır?,turkish_law_eski_5271_ceza_muhakemesi_kanunu_m248_p002,False,True,False,True,True,True
694,Ceza Muhakemesi Kanunu madde 154 kapsamında BİRİNCİ KİTAP konusunda Madde 154 Şüpheli sanık vek letname aranmaksızın müdafii düzenlemesi nasıl açıklanır?,turkish_law_eski_5271_ceza_muhakemesi_kanunu_m154,True,True,True,True,True,True
695,Türk Medenî Kanunu madde 617 kapsamında ÜÇÜNCÜ KİTAP konusunda Madde 617 Malvarlığı borcuna yetmeyen mirasçı alacaklılarına zarar düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m617,True,True,True,True,True,True
696,Türk Medenî Kanunu madde 112 kapsamında BİRİNCİ KİTAP konusunda Madde 112 Haklı sebepler varsa mahkeme vakfın yönetim düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m112,True,True,True,True,True,True
697,Türk Medenî Kanunu madde 183 kapsamında İKİNCİ KİTAP konusunda Madde 183 Ana babanın başkasıyla evlenmesi başka yere düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m183,True,True,True,True,True,True
698,Türk Medenî Kanunu madde 575 kapsamında ÜÇÜNCÜ KİTAP konusunda Madde 575 Miras mirasbırakanın ölümüyle açılır düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m575,True,True,True,True,True,True
699,Türk Medenî Kanunu madde 902 kapsamında DÖRDÜNCÜ KİTAP konusunda Madde 902 İpotekli borç senedinin güvencesi taşınmazın devrine düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m902,True,True,True,True,True,True
700,Türk Medenî Kanunu madde 778 kapsamında DÖRDÜNCÜ KİTAP konusunda Madde 778 Taşınır mülkiyeti malik tarafından terk edilmedikçe düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m778,True,True,True,True,True,True
701,Türk Medenî Kanunu madde 774 kapsamında DÖRDÜNCÜ KİTAP konusunda Madde 774 rüzg çığ diğer doğal güçlerin etkisiyle düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m774,True,True,True,True,True,True
702,Türk Medenî Kanunu madde 484 kapsamında İKİNCİ KİTAP konusunda Madde 484 Ayırt etme gücüne sahip vesayet altındaki düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m484,True,True,True,True,True,True
703,Türk Medenî Kanunu madde 394 kapsamında İKİNCİ KİTAP konusunda Madde 394 Malikin ölümünden sonra aile yurdunun devam düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m394,True,True,True,True,True,True
704,Ceza Muhakemesi Kanunu madde 170 kapsamında İKİNCİ KİTAP konusunda Madde 170 Kamu davasını açma görevi Cumhuriyet savcısı düzenlemesi nasıl açıklanır?,turkish_law_eski_5271_ceza_muhakemesi_kanunu_m170,False,True,True,True,True,True
705,Türk Borçlar Kanunu madde 358 kapsamında İKİNCİ KISIM konusunda MADDE 358 ayırımda ürün kirasına ilişkin özel hüküm düzenlemesi nasıl açıklanır?,turkish_law_eski_6098_turk_borclar_kanunu_m358,True,True,True,True,True,True
706,Türk Medenî Kanunu madde 875 kapsamında DÖRDÜNCÜ KİTAP konusunda Madde 875 Taşınmaz rehninin alacaklıya sağladığı güvencenin kapsamına düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m875,True,True,True,True,True,True
707,Türk Medenî Kanunu madde 675 kapsamında ÜÇÜNCÜ KİTAP konusunda Madde 675 Olağan hediyeler evlenme sırasında yapılan geleneğe düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m675,True,True,True,True,True,True
708,Ceza Muhakemesi Kanunu madde 246 kapsamında ÜÇÜNCÜ KİTAP konusunda Madde 246 Mahkeme gaip sanık duruşmaya gelmesi linde düzenlemesi nasıl açıklanır?,turkish_law_eski_5271_ceza_muhakemesi_kanunu_m246,True,True,True,True,True,True
709,Türk Medenî Kanunu madde 859 kapsamında DÖRDÜNCÜ KİTAP konusunda Madde 859 Yetkili kamu kurum kuruluşu tarafından gerçekleştirilen düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m859,True,True,True,True,True,True
710,Türk Medenî Kanunu madde 1012 kapsamında DÖRDÜNCÜ KİTAP konusunda Madde 1012 taşınmazın eklentileri malikin istemi üzerine kütükteki düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m1012,True,True,True,True,True,True
711,Bilgi Edinme Hakkı Kanunu madde 16 kapsamında DÖRDÜNCÜ BÖLÜM konusunda Madde Açıklanması linde Devletin emniyetine dış ilişkilerine mill düzenlemesi nasıl açıklanır?,turkish_law_eski_4982_bilgi_edinme_hakki_kanunu_m16,True,True,True,True,True,True
712,Türk Medenî Kanunu madde 782 kapsamında DÖRDÜNCÜ KİTAP konusunda Madde 782 Malik kendisine ait iki taşınmazdan biri düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m782,True,True,True,True,True,True
713,Ceza Muhakemesi Kanunu madde 1 kapsamında BİRİNCİ KİTAP konusunda Madde Kanun ceza muhakemesinin yapılacağı hususundaki kurallar sürece düzenlemesi nasıl açıklanır?,turkish_law_eski_5271_ceza_muhakemesi_kanunu_m1,True,True,True,True,True,True
714,Türk Medenî Kanunu madde 677 kapsamında ÜÇÜNCÜ KİTAP konusunda Madde 677 Terekenin tamamı kısmı üzerinde miras payının düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m677,True,True,True,True,True,True
715,Türk Medenî Kanunu madde 850 kapsamında DÖRDÜNCÜ KİTAP konusunda Madde 850 Taşınmaz rehni ipotek ipotekli borç senedi düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m850,True,True,True,True,True,True
716,Türk Medenî Kanunu madde 932 kapsamında DÖRDÜNCÜ KİTAP konusunda Madde 932 Seri linde çıkarılan senetler birinin değeri düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m932,True,True,True,True,True,True
717,Türk Medenî Kanunu madde 451 kapsamında İKİNCİ KİTAP konusunda Madde 451 Ayırt etme gücüne sahip vesayet altındaki düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m451,True,True,True,True,True,True
718,Türk Medenî Kanunu madde 192 kapsamında İKİNCİ KİTAP konusunda Madde 192 Eşlerden biri meslek seçiminde diğerinin iznini düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m192,True,True,True,True,True,True
719,Türk Medenî Kanunu madde 808 kapsamında DÖRDÜNCÜ KİTAP konusunda Madde 808 Haklarının tehlikeye düştüğünü ispat eden malik düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m808,True,True,True,True,True,True
720,Türk Medenî Kanunu madde 728 kapsamında DÖRDÜNCÜ KİTAP konusunda Madde 728 Başkasının arazisi üzerinde kalıcı olması amaçlanmaksızın düzenlemesi nasıl açıklanır?,turkish_law_eski_4721_turk_medeni_kanunu_m728,True,True,True,True,True,True
721,"Hukuk Genel Kurulu 2024/384 E., 2024/247 K. sayılı Yargıtay HGK kararında Tespit Davası; Direnme Kararı; Yargıtay konusunda uyuşmazlık özeti içinde türü Yargıtay Hukuk Genel Kurulu kararı Emsal karar ifadesi hangi değerlendirmeyle ilişkilidir?",yargitay_0057_is_hukuku_001,True,True,True,True,True,True
722,"Hukuk Genel Kurulu 2013/2089 E., 2015/1237 K. sayılı Yargıtay HGK kararında Temyiz İncelemesi; Direnme Kararının Niteliği; Maddi Hata konusunda uyuşmazlık özeti içinde türü Yargıtay Hukuk Genel Kurulu kararı Emsal karar ifadesi hangi değerlendirmeyle ilişkilidir?",yargitay_0966_medeni_usul_hukuku_001,True,True,True,True,True,True
723,"Hukuk Genel Kurulu 2014/264 E., 2015/1671 K. sayılı Yargıtay HGK kararında Kira Alacağının Tahsili Amacıyla Başlatılan Takibe İtirazın Kaldırılması konusunda karar metni içinde Hukuk Genel Kurulundaki görüşmeler sırasında havalenin mevcut borcun ifadesi hangi değerlendirmeyle ilişkilidir?",yargitay_1227_icra_ve_iflas_hukuku_007,False,True,False,True,False,True
724,"Hukuk Genel Kurulu 2024/266 E., 2024/232 K. sayılı Yargıtay HGK kararında Temyiz Yargılaması; Hukuk Genel Kurulunun Bozma Kararına Uyulması konusunda karar metni içinde Hukuk Genel Kurulu 2024 266 2024 232 ifadesi hangi değerlendirmeyle ilişkilidir?",yargitay_0044_medeni_usul_hukuku_002,False,False,True,True,False,True
725,"Hukuk Genel Kurulu 2013/2224 E., 2015/1350 K. sayılı Yargıtay HGK kararında Davaların Bağlantısı ve Görev konusunda karar metni içinde HUKUK GENEL KURULU KARARI Hukuk Genel Kurulunca incelenerek ifadesi hangi değerlendirmeyle ilişkilidir?",yargitay_1300_is_hukuku_006,False,False,False,False,False,False
726,"Hukuk Genel Kurulu 2013/2385 E., 2015/1511 K. sayılı Yargıtay HGK kararında Temyiz Yolu; Kesinlik Sınırı konusunda karar metni içinde Hukuk Genel Kurulu 2013 2385 2015 1511 ifadesi hangi değerlendirmeyle ilişkilidir?",yargitay_1251_medeni_usul_hukuku_002,False,True,False,True,False,True
727,"Hukuk Genel Kurulu 2024/744 E., 2024/547 K. sayılı Yargıtay HGK kararında Temyiz İncelemesi; Hukuk Genel Kurulu Bozma Kararına Uyularak Verilen Yeni Hüküm konusunda uyuşmazlık özeti içinde türü Yargıtay Hukuk Genel Kurulu kararı Emsal karar ifadesi hangi değerlendirmeyle ilişkilidir?",yargitay_0161_medeni_usul_hukuku_001,True,True,True,True,True,True
728,"Hukuk Genel Kurulu 2024/593 E., 2024/675 K. sayılı Yargıtay HGK kararında Temyiz; Adli Yardım Talebinin Reddi konusunda uyuşmazlık özeti içinde türü Yargıtay Hukuk Genel Kurulu kararı Emsal karar ifadesi hangi değerlendirmeyle ilişkilidir?",yargitay_0424_medeni_usul_hukuku_001,True,True,True,True,True,True
729,"Hukuk Genel Kurulu 2024/282 E., 2024/527 K. sayılı Yargıtay HGK kararında Temyiz Kesinlik Sınırı konusunda uyuşmazlık özeti içinde türü Yargıtay Hukuk Genel Kurulu kararı Emsal karar ifadesi hangi değerlendirmeyle ilişkilidir?",yargitay_0154_icra_ve_iflas_hukuku_001,True,True,True,True,True,True
